TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
2493;2024-03-03 06:27:35;462248234.64;13;0;7;0;1193;2024-03-05;2
2494;2024-03-03 06:27:43;165139729.45;22;5;20;5;4365;2024-03-05;2
2495;2024-03-03 06:27:55;236073551.78;19;0;4;0;1506;2024-03-05;2
2496;2024-03-03 06:28:14;413219028.99;5;1;22;1;5061;2024-03-05;2
2497;2024-03-03 06:29:18;80291038.99;23;7;2;7;1303;2024-03-05;2
2498;2024-03-03 06:30:10;214351764.77;12;0;1;0;2481;2024-03-05;2
2499;2024-03-03 06:30:10;226976476.67;26;8;17;8;361;2024-03-05;2
2500;2024-03-03 06:30:51;117208743.11;15;0;10;0;1572;2024-03-04;2
2501;2024-03-03 06:31:07;388711426.27;28;0;21;0;7291;2024-03-05;2
2502;2024-03-03 06:31:16;147374931.69;1;8;24;8;2273;2024-03-04;1
2503;2024-03-03 06:31:23;82624037.24;18;0;27;0;2487;2024-03-05;2
2504;2024-03-03 06:32:46;31709970.51;16;0;28;0;3502;2024-03-04;2
2505;2024-03-03 06:33:15;48331537.23;15;3;13;3;6206;2024-03-05;2
2506;2024-03-03 06:33:22;201345678.33;2;3;12;3;5413;2024-03-05;2
2507;2024-03-03 06:33:29;54738617.03;1;6;7;6;713;2024-03-05;2
2508;2024-03-03 06:34:43;41141379.16;4;0;7;0;6655;2024-03-04;1
2509;2024-03-03 06:34:46;23608283.42;14;0;6;0;7328;2024-03-05;2
2510;2024-03-03 06:34:55;130554081.4;1;0;2;0;6931;2024-03-05;2
2511;2024-03-03 06:35:26;118868268.5;9;0;3;0;6741;2024-03-05;2
2512;2024-03-03 06:35:53;35691703.32;12;0;1;0;2584;2024-03-04;2
2513;2024-03-03 06:36:01;86598177.65;20;5;17;5;6970;2024-03-05;2
2514;2024-03-03 06:37:52;331868000.6;21;2;17;2;1609;2024-03-05;2
2515;2024-03-03 06:38:02;72688556.88;3;0;20;0;6358;2024-03-05;2
2516;2024-03-03 06:38:02;233564717.29;11;3;22;3;1934;2024-03-05;2
2517;2024-03-03 06:38:04;172661722.46;16;4;5;4;3527;2024-03-05;2
2518;2024-03-03 06:38:15;356165658.6;22;0;3;0;2644;2024-03-05;2
2519;2024-03-03 06:38:54;52508977.88;22;7;3;7;5415;2024-03-05;2
2520;2024-03-03 06:39:27;40012409.43;25;0;19;0;3547;2024-03-05;2
2521;2024-03-03 06:40:09;262041069.98;14;6;10;6;5334;2024-03-05;2
2522;2024-03-03 06:40:27;128983676.03;29;0;25;0;4717;2024-03-04;2
2523;2024-03-03 06:41:32;143991346.45;19;0;16;0;7107;2024-03-05;2
2524;2024-03-03 06:42:14;24638667.35;28;0;6;0;145;2024-03-04;1
2525;2024-03-03 06:42:22;94500994.75;24;5;27;5;7389;2024-03-05;2
2526;2024-03-03 06:43:15;66603056.63;10;0;1;0;3734;2024-03-05;2
2527;2024-03-03 06:43:32;89198225.72;7;8;24;8;535;2024-03-05;2
2528;2024-03-03 06:44:05;159125642.42;8;3;18;3;3212;2024-03-04;1
2529;2024-03-03 06:44:11;179851272.51;1;2;10;2;4644;2024-03-05;2
2530;2024-03-03 06:44:13;67573252.4;6;5;7;5;4749;2024-03-05;2
2531;2024-03-03 06:45:05;145031064.19;15;0;23;0;5755;2024-03-05;2
2532;2024-03-03 06:45:20;84163317.32;30;6;8;6;3528;2024-03-05;2
2533;2024-03-03 06:45:41;27135781.66;8;0;18;0;6417;2024-03-04;2
2534;2024-03-03 06:46:00;387672243.1;19;0;20;0;792;2024-03-04;2
2535;2024-03-03 06:46:04;186151155.26;4;1;2;1;2718;2024-03-05;2
2536;2024-03-03 06:46:05;337451975.32;28;0;8;0;1981;2024-03-05;2
2537;2024-03-03 06:46:19;36681515.01;23;0;25;0;3469;2024-03-05;2
2538;2024-03-03 06:46:34;105995631.78;27;0;4;0;5866;2024-03-05;2
2539;2024-03-03 06:47:05;114068003.45;7;0;2;0;1536;2024-03-05;2
2540;2024-03-03 06:48:28;77999828.83;27;0;9;0;2381;2024-03-05;2
2541;2024-03-03 06:48:35;441143535.39;11;8;22;8;7184;2024-03-05;2
2542;2024-03-03 06:48:56;134415891.59;17;0;1;0;3701;2024-03-05;2
2543;2024-03-03 06:49:12;103574284.29;28;7;27;7;2026;2024-03-05;2
2544;2024-03-03 06:49:35;197301303.31;30;0;18;0;7241;2024-03-05;2
2545;2024-03-03 06:49:45;92064563.99;19;1;3;1;2022;2024-03-05;2
2546;2024-03-03 06:50:16;206971469.94;20;0;3;0;3423;2024-03-05;2
2547;2024-03-03 06:50:36;115901078.76;12;4;23;4;4560;2024-03-05;2
2548;2024-03-03 06:51:01;47833754.68;11;6;15;6;4729;2024-03-05;2
2549;2024-03-03 06:51:44;445319997.79;26;5;24;5;5748;2024-03-05;2
2550;2024-03-03 06:51:57;118793053.89;8;0;15;0;942;2024-03-05;2
2551;2024-03-03 06:52:35;97547025.03;18;0;10;0;4631;2024-03-05;2
2552;2024-03-03 06:53:03;81377807.22;21;5;22;5;2685;2024-03-05;2
2553;2024-03-03 06:54:01;268608947.86;25;8;21;8;957;2024-03-04;1
2554;2024-03-03 06:54:04;104345494.33;25;6;27;6;6150;2024-03-05;2
2555;2024-03-03 06:54:13;219809338.6;23;7;5;7;5556;2024-03-05;2
2556;2024-03-03 06:54:17;453355064.67;1;6;19;6;3646;2024-03-05;2
2557;2024-03-03 06:54:33;11213942.16;22;4;6;4;2657;2024-03-05;2
2558;2024-03-03 06:54:43;262988490.99;12;0;26;0;2049;2024-03-05;2
2559;2024-03-03 06:55:14;52508977.88;3;0;22;0;5415;2024-03-05;2
2560;2024-03-03 06:55:32;76372633.65;13;7;24;7;4243;2024-03-05;2
2561;2024-03-03 06:56:08;203797163.71;26;0;8;0;6270;2024-03-05;2
2562;2024-03-03 06:56:18;202962378.5;22;0;10;0;5306;2024-03-04;1
2563;2024-03-03 06:57:20;161190300.68;23;1;10;1;1366;2024-03-05;2
2564;2024-03-03 06:57:30;78610080.44;5;3;14;3;2197;2024-03-05;2
2565;2024-03-03 06:57:34;68786322.74;4;0;13;0;4238;2024-03-04;2
2566;2024-03-03 06:58:18;71920512.64;3;0;2;0;6891;2024-03-05;2
2567;2024-03-03 06:58:30;105004462.16;19;4;14;4;4405;2024-03-05;2
2568;2024-03-03 06:58:46;114876183.11;1;0;14;0;6467;2024-03-05;2
2569;2024-03-03 06:58:46;22991238.34;25;0;26;0;5382;2024-03-04;2
2570;2024-03-03 06:59:36;179851272.51;10;0;1;0;4644;2024-03-05;2
2571;2024-03-03 07:00:12;135280459.03;14;0;1;0;3428;2024-03-05;2
2572;2024-03-03 07:00:26;211510029.55;13;8;7;8;2171;2024-03-05;2
2573;2024-03-03 07:00:35;159663841.98;13;7;8;7;6174;2024-03-05;2
2574;2024-03-03 07:00:44;72693246.95;2;5;3;5;3635;2024-03-05;2
2575;2024-03-03 07:01:10;69986331.29;14;0;29;0;3838;2024-03-05;2
2576;2024-03-03 07:01:45;366667532.01;19;0;1;0;3903;2024-03-05;2
2577;2024-03-03 07:02:08;106032575.28;29;0;18;0;2416;2024-03-05;2
2578;2024-03-03 07:02:34;45101234.56;9;3;10;3;5409;2024-03-04;1
2579;2024-03-03 07:02:46;268148125.13;20;7;19;7;138;2024-03-05;2
2580;2024-03-03 07:02:56;72918459.43;6;0;16;0;3128;2024-03-05;2
2581;2024-03-03 07:02:58;201757402.0;11;0;6;0;5882;2024-03-05;2
2582;2024-03-03 07:02:58;17106796.58;20;3;16;3;1368;2024-03-05;2
2583;2024-03-03 07:03:16;159120193.22;28;5;9;5;2492;2024-03-05;2
2584;2024-03-03 07:03:21;159125642.42;18;0;8;0;3212;2024-03-04;1
2585;2024-03-03 07:03:44;136543169.96;27;0;26;0;7020;2024-03-04;2
2586;2024-03-03 07:07:08;197997572.73;7;0;23;0;7117;2024-03-05;2
2587;2024-03-03 07:08:01;33209982.09;7;0;25;0;6953;2024-03-05;2
2588;2024-03-03 07:08:09;111471748.8;10;0;18;0;4919;2024-03-04;2
2589;2024-03-03 07:08:36;92557012.29;18;0;22;0;4564;2024-03-05;2
2590;2024-03-03 07:09:47;325463426.89;30;0;15;0;727;2024-03-05;2
2591;2024-03-03 07:10:01;39707296.43;19;2;4;2;6788;2024-03-05;2
2592;2024-03-03 07:10:12;57837443.72;6;0;11;0;6697;2024-03-05;2
2593;2024-03-03 07:10:40;38068959.49;22;7;2;7;2536;2024-03-05;2
2594;2024-03-03 07:11:58;54444474.75;25;1;18;1;3682;2024-03-05;2
2595;2024-03-03 07:11:58;56302130.09;15;6;18;6;2356;2024-03-05;2
2596;2024-03-03 07:12:16;75789623.99;5;2;18;2;5173;2024-03-05;2
2597;2024-03-03 07:12:41;191239811.98;1;0;22;0;4709;2024-03-05;2
2598;2024-03-03 07:13:00;21280395.22;10;4;27;4;7115;2024-03-04;1
2599;2024-03-03 07:13:09;67720946.8;10;8;1;8;2461;2024-03-04;1
2600;2024-03-03 07:13:10;299026552.28;26;6;29;6;965;2024-03-05;2
2601;2024-03-03 07:13:51;376179301.95;24;0;3;0;1929;2024-03-04;2
2602;2024-03-03 07:14:35;160198901.03;20;0;15;0;945;2024-03-05;2
2603;2024-03-03 07:14:36;42686370.14;16;0;10;0;2852;2024-03-05;2
2604;2024-03-03 07:16:05;48331537.23;13;0;15;0;6206;2024-03-05;2
2605;2024-03-03 07:16:14;152357614.6;30;0;5;0;2655;2024-03-05;2
2606;2024-03-03 07:17:04;104295055.72;21;4;29;4;5792;2024-03-04;1
2607;2024-03-03 07:17:20;43420749.11;3;4;23;4;1354;2024-03-04;1
2608;2024-03-03 07:17:34;244322407.26;18;8;17;8;7092;2024-03-05;2
2609;2024-03-03 07:17:52;69034783.78;17;5;25;5;4941;2024-03-05;2
2610;2024-03-03 07:18:06;11213942.16;6;0;22;0;2657;2024-03-05;2
2611;2024-03-03 07:18:49;87942374.31;14;7;1;7;5660;2024-03-05;2
2612;2024-03-03 07:19:53;252442000.18;27;5;5;5;5229;2024-03-05;2
2613;2024-03-03 07:20:48;370233013.7;17;8;28;8;5850;2024-03-05;2
2614;2024-03-03 07:21:15;36946866.75;3;0;10;0;1326;2024-03-04;2
2615;2024-03-03 07:21:37;133768210.42;7;3;13;3;4567;2024-03-04;1
2616;2024-03-03 07:23:35;140969139.01;24;8;29;8;3093;2024-03-05;2
2617;2024-03-03 07:24:07;68837092.85;25;0;6;0;5956;2024-03-04;1
2618;2024-03-03 07:24:29;130465447.63;8;0;22;0;4906;2024-03-05;2
2619;2024-03-03 07:25:06;216142516.07;19;6;17;6;857;2024-03-05;2
2620;2024-03-03 07:25:36;180826743.45;28;5;21;5;3935;2024-03-05;2
2621;2024-03-03 07:26:04;165222764.37;29;0;25;0;269;2024-03-04;2
2622;2024-03-03 07:26:23;177085135.9;7;0;3;0;2154;2024-03-04;2
2623;2024-03-03 07:26:46;69034783.78;25;0;17;0;4941;2024-03-05;2
2624;2024-03-03 07:27:32;56165169.45;4;0;19;0;5515;2024-03-04;2
2625;2024-03-03 07:27:42;61948770.0;28;6;17;6;5400;2024-03-05;2
2626;2024-03-03 07:27:55;32759811.53;3;3;5;3;370;2024-03-05;2
2627;2024-03-03 07:28:03;90450081.74;26;2;3;2;4324;2024-03-05;2
2628;2024-03-03 07:28:06;206517432.61;20;0;29;0;3591;2024-03-05;2
2629;2024-03-03 07:29:16;32410440.21;8;7;3;7;281;2024-03-05;2
2630;2024-03-03 07:29:39;154372659.49;9;8;27;8;1673;2024-03-05;2
2631;2024-03-03 07:29:55;64735598.44;10;2;18;2;1641;2024-03-05;2
2632;2024-03-03 07:31:12;34830215.87;10;4;3;4;1316;2024-03-05;2
2633;2024-03-03 07:31:35;124356976.07;22;2;1;2;6863;2024-03-05;2
2634;2024-03-03 07:33:06;110915483.3;11;0;27;0;1557;2024-03-04;2
2635;2024-03-03 07:33:16;88617812.27;22;6;5;6;883;2024-03-05;2
2636;2024-03-03 07:33:26;161685748.64;2;8;7;8;3281;2024-03-05;2
2637;2024-03-03 07:33:50;54805370.98;23;3;20;3;1940;2024-03-05;2
2638;2024-03-03 07:34:14;35832317.7;25;0;16;0;3163;2024-03-05;2
2639;2024-03-03 07:34:15;93792180.42;24;5;12;5;1128;2024-03-05;2
2640;2024-03-03 07:35:25;68039413.27;13;5;6;5;2420;2024-03-05;2
2641;2024-03-03 07:36:37;40368275.2;19;7;16;7;3770;2024-03-05;2
2642;2024-03-03 07:36:53;259180484.9;15;6;24;6;1455;2024-03-05;2
2643;2024-03-03 07:37:56;90575427.71;7;8;27;8;7260;2024-03-04;1
2644;2024-03-03 07:38:12;62403310.28;21;7;15;7;785;2024-03-05;2
2645;2024-03-03 07:38:53;147803392.92;21;0;17;0;37;2024-03-03;1
2646;2024-03-03 07:39:32;168224726.52;13;0;10;0;3308;2024-03-05;2
2647;2024-03-03 07:40:28;147374931.69;24;0;1;0;2273;2024-03-04;1
2648;2024-03-03 07:42:27;96241267.34;23;0;11;0;4571;2024-03-03;1
2649;2024-03-03 07:42:28;53610658.46;26;5;17;5;2281;2024-03-05;2
2650;2024-03-03 07:42:36;73171818.06;25;7;23;7;3183;2024-03-05;2
2651;2024-03-03 07:43:15;236723377.26;4;5;13;5;3845;2024-03-05;2
2652;2024-03-03 07:43:49;152357614.6;5;7;30;7;2655;2024-03-05;2
2653;2024-03-03 07:44:12;65951829.87;22;0;13;0;4515;2024-03-05;2
2654;2024-03-03 07:44:27;11063816.32;3;0;23;0;2459;2024-03-05;2
2655;2024-03-03 07:45:23;51484027.23;25;1;6;1;4885;2024-03-05;2
2656;2024-03-03 07:46:07;71235526.63;20;6;9;6;80;2024-03-04;1
2657;2024-03-03 07:46:15;50109152.32;30;8;23;8;4014;2024-03-05;2
2658;2024-03-03 07:46:45;14134326.39;6;0;8;0;5258;2024-03-04;1
2659;2024-03-03 07:47:02;92126522.94;4;3;12;3;1735;2024-03-05;2
2660;2024-03-03 07:47:03;300041611.23;8;3;22;3;2236;2024-03-05;2
2661;2024-03-03 07:48:06;34334918.35;30;6;23;6;4031;2024-03-05;2
2662;2024-03-03 07:48:37;122225016.94;12;2;1;2;2343;2024-03-05;2
2663;2024-03-03 07:49:03;21570571.23;11;1;7;1;4274;2024-03-05;2
2664;2024-03-03 07:49:09;136072782.29;14;0;8;0;1869;2024-03-05;2
2665;2024-03-03 07:49:43;81377807.22;22;0;21;0;2685;2024-03-05;2
2666;2024-03-03 07:49:47;218903494.32;24;0;15;0;3537;2024-03-05;2
2667;2024-03-03 07:50:05;24638667.35;6;7;28;7;145;2024-03-04;1
2668;2024-03-03 07:51:05;278862487.67;22;5;30;5;3614;2024-03-05;2
2669;2024-03-03 07:51:47;92171035.66;8;8;1;8;5788;2024-03-05;2
2670;2024-03-03 07:51:51;167902154.45;29;0;27;0;7209;2024-03-04;1
2671;2024-03-03 07:52:21;207986453.42;12;4;30;4;4475;2024-03-05;2
2672;2024-03-03 07:52:40;248058920.84;29;5;21;5;6984;2024-03-05;2
2673;2024-03-03 07:52:50;236142292.25;13;0;1;0;3292;2024-03-04;2
2674;2024-03-03 07:53:06;37740624.31;16;6;11;6;6387;2024-03-05;2
2675;2024-03-03 07:53:15;66314434.26;7;0;26;0;6769;2024-03-04;2
2676;2024-03-03 07:53:45;67099477.06;6;0;22;0;579;2024-03-05;2
2677;2024-03-03 07:54:19;63201102.02;9;7;16;7;2086;2024-03-05;2
2678;2024-03-03 07:54:36;59874854.57;4;1;14;1;6994;2024-03-04;1
2679;2024-03-03 07:54:36;308808851.84;19;0;9;0;5281;2024-03-05;2
2680;2024-03-03 07:54:59;73793705.07;20;0;30;0;1522;2024-03-05;2
2681;2024-03-03 07:55:28;146703499.59;19;0;3;0;3342;2024-03-05;2
2682;2024-03-03 07:55:39;81759905.99;16;0;29;0;2318;2024-03-04;2
2683;2024-03-03 07:56:20;397278233.44;13;0;26;0;7454;2024-03-05;2
2684;2024-03-03 07:56:40;88617812.27;5;0;22;0;883;2024-03-05;2
2685;2024-03-03 07:57:22;38475077.45;1;0;12;0;7173;2024-03-04;2
2686;2024-03-03 07:57:35;240834627.93;25;7;7;7;2632;2024-03-05;2
2687;2024-03-03 07:58:19;65394862.43;5;5;14;5;1721;2024-03-05;2
2688;2024-03-03 07:58:32;134729020.66;15;7;18;7;7259;2024-03-05;2
2689;2024-03-03 07:58:59;57487178.0;21;1;22;1;1021;2024-03-05;2
2690;2024-03-03 07:59:19;95027147.72;22;4;16;4;5286;2024-03-04;1
2691;2024-03-03 07:59:20;43261697.96;13;7;16;7;4330;2024-03-05;2
2692;2024-03-03 07:59:20;119793317.05;14;5;9;5;6920;2024-03-05;2
2693;2024-03-03 08:00:03;106109874.56;6;7;9;7;5778;2024-03-04;1
2694;2024-03-03 08:00:08;73762208.09;20;5;14;5;2910;2024-03-05;2
2695;2024-03-03 08:00:08;366667532.01;1;5;19;5;3903;2024-03-05;2
2696;2024-03-03 08:00:12;355891798.35;17;0;24;0;1312;2024-03-05;2
2697;2024-03-03 08:00:51;225174839.4;21;0;11;0;2598;2024-03-05;2
2698;2024-03-03 08:01:51;116831434.47;3;0;21;0;3918;2024-03-05;2
2699;2024-03-03 08:01:55;32857379.09;8;6;2;6;6268;2024-03-05;2
2700;2024-03-03 08:02:10;68474004.8;16;0;26;0;818;2024-03-03;1
2701;2024-03-03 08:02:10;118291368.14;14;3;3;3;3999;2024-03-05;2
2702;2024-03-03 08:02:22;56983840.63;12;0;14;0;4803;2024-03-05;2
2703;2024-03-03 08:02:26;69095060.11;20;2;23;2;7165;2024-03-05;2
2704;2024-03-03 08:02:39;158957430.18;9;3;7;3;5812;2024-03-05;2
2705;2024-03-03 08:04:09;148696895.73;3;4;20;4;4703;2024-03-05;2
2706;2024-03-03 08:05:16;8383625.37;18;3;8;3;4964;2024-03-05;2
2707;2024-03-03 08:05:23;26513422.41;28;4;6;4;5545;2024-03-05;2
2708;2024-03-03 08:05:32;101519731.51;27;0;7;0;1376;2024-03-05;2
2709;2024-03-03 08:06:59;113724239.53;28;7;10;7;593;2024-03-05;2
2710;2024-03-03 08:07:03;124963405.16;24;6;14;6;4499;2024-03-05;2
2711;2024-03-03 08:07:25;60251193.17;23;6;21;6;6892;2024-03-05;2
2712;2024-03-03 08:07:44;201345678.33;12;0;2;0;5413;2024-03-05;2
2713;2024-03-03 08:08:06;156035510.07;25;7;21;7;551;2024-03-05;2
2714;2024-03-03 08:08:19;156630382.39;29;1;20;1;4684;2024-03-04;1
2715;2024-03-03 08:08:37;235303520.19;11;0;1;0;690;2024-03-05;2
2716;2024-03-03 08:08:45;335261027.71;15;8;9;8;5604;2024-03-05;2
2717;2024-03-03 08:08:57;36433442.35;27;2;23;2;4255;2024-03-05;2
2718;2024-03-03 08:09:25;134729020.66;18;0;15;0;7259;2024-03-05;2
2719;2024-03-03 08:11:37;29027552.66;28;4;4;4;1588;2024-03-05;2
2720;2024-03-03 08:12:37;212232328.7;5;0;15;0;3121;2024-03-05;2
2721;2024-03-03 08:12:55;67859089.28;22;1;2;1;1271;2024-03-05;2
2722;2024-03-03 08:14:18;301879050.45;14;3;22;3;2132;2024-03-05;2
2723;2024-03-03 08:14:23;109883159.96;19;5;2;5;7140;2024-03-05;2
2724;2024-03-03 08:17:09;225174839.4;11;2;21;2;2598;2024-03-05;2
2725;2024-03-03 08:17:14;108702519.37;11;5;18;5;1273;2024-03-05;2
2726;2024-03-03 08:17:55;64156004.2;16;0;30;0;7056;2024-03-05;2
2727;2024-03-03 08:18:49;239068494.45;13;0;28;0;2103;2024-03-04;2
2728;2024-03-03 08:19:22;123356571.75;30;0;17;0;981;2024-03-04;2
2729;2024-03-03 08:20:00;8719896.07;15;6;4;6;4715;2024-03-05;2
2730;2024-03-03 08:20:43;259610543.83;7;6;9;6;7195;2024-03-05;2
2731;2024-03-03 08:20:47;290804237.76;18;4;11;4;4609;2024-03-05;2
2732;2024-03-03 08:21:27;100353009.81;11;0;28;0;5443;2024-03-05;2
2733;2024-03-03 08:21:29;46313961.59;22;0;28;0;5444;2024-03-04;2
2734;2024-03-03 08:21:40;102446459.24;16;0;5;0;3897;2024-03-05;2
2735;2024-03-03 08:21:43;370233013.7;28;0;17;0;5850;2024-03-05;2
2736;2024-03-03 08:22:41;243964828.94;29;0;26;0;3193;2024-03-05;2
2737;2024-03-03 08:24:31;183461866.21;2;1;1;1;3696;2024-03-05;2
2738;2024-03-03 08:25:21;39424185.08;27;1;17;1;451;2024-03-05;2
2739;2024-03-03 08:28:31;14954983.49;11;4;8;4;223;2024-03-05;2
2740;2024-03-03 08:28:44;317333576.85;5;7;10;7;4602;2024-03-05;2
2741;2024-03-03 08:28:48;95755821.23;24;8;1;8;5350;2024-03-05;2
2742;2024-03-03 08:29:13;66385297.17;10;0;27;0;5808;2024-03-04;2
2743;2024-03-03 08:30:05;69357121.61;22;1;14;1;6304;2024-03-05;2
2744;2024-03-03 08:30:34;132230159.48;4;5;26;5;809;2024-03-05;2
2745;2024-03-03 08:30:40;37885994.53;19;3;4;3;542;2024-03-05;2
2746;2024-03-03 08:31:54;88259938.77;14;0;20;0;5659;2024-03-04;2
2747;2024-03-03 08:31:59;172666118.54;17;7;12;7;6243;2024-03-05;2
2748;2024-03-03 08:32:06;163016644.63;27;7;2;7;3654;2024-03-05;2
2749;2024-03-03 08:32:56;16393089.67;2;0;18;0;7307;2024-03-05;2
2750;2024-03-03 08:34:08;179344768.71;12;0;2;0;819;2024-03-05;2
2751;2024-03-03 08:35:10;184825781.3;29;0;6;0;4305;2024-03-05;2
2752;2024-03-03 08:35:19;96537800.76;16;5;26;5;4468;2024-03-05;2
2753;2024-03-03 08:35:20;126859979.21;2;5;14;5;3151;2024-03-05;2
2754;2024-03-03 08:35:43;258808273.36;19;0;2;0;2370;2024-03-05;2
2755;2024-03-03 08:36:07;240741182.63;7;0;27;0;2004;2024-03-04;2
2756;2024-03-03 08:36:18;60052473.75;25;8;10;8;5779;2024-03-05;2
2757;2024-03-03 08:36:27;23330451.07;11;7;21;7;2378;2024-03-04;1
2758;2024-03-03 08:36:36;360209291.28;30;0;23;0;4978;2024-03-05;2
2759;2024-03-03 08:36:58;185618900.13;7;1;22;1;153;2024-03-05;2
2760;2024-03-03 08:37:10;80267735.18;18;8;28;8;1676;2024-03-05;2
2761;2024-03-03 08:37:32;100152397.79;14;0;3;0;2508;2024-03-05;2
2762;2024-03-03 08:38:12;169161208.84;9;3;7;3;7153;2024-03-04;1
2763;2024-03-03 08:38:22;119690947.85;14;0;17;0;1569;2024-03-04;2
2764;2024-03-03 08:39:32;211717614.03;8;3;9;3;6330;2024-03-05;2
2765;2024-03-03 08:40:01;66784078.23;7;2;2;2;4765;2024-03-05;2
2766;2024-03-03 08:41:08;60730758.48;16;0;30;0;2777;2024-03-05;2
2767;2024-03-03 08:41:27;34830215.87;3;0;10;0;1316;2024-03-05;2
2768;2024-03-03 08:41:53;219761743.93;20;7;22;7;1211;2024-03-05;2
2769;2024-03-03 08:43:38;71846286.46;10;5;23;5;4807;2024-03-05;2
2770;2024-03-03 08:43:38;175143652.36;11;0;9;0;5180;2024-03-04;2
2771;2024-03-03 08:44:16;24295438.67;6;0;13;0;541;2024-03-04;2
2772;2024-03-03 08:44:37;34137713.3;3;0;26;0;5843;2024-03-04;1
2773;2024-03-03 08:44:38;51386286.15;20;0;26;0;3039;2024-03-05;2
2774;2024-03-03 08:44:54;34436652.2;23;0;7;0;1915;2024-03-05;2
2775;2024-03-03 08:45:00;91216411.58;8;4;16;4;5023;2024-03-05;2
2776;2024-03-03 08:45:05;18819912.82;14;0;8;0;1183;2024-03-05;2
2777;2024-03-03 08:45:23;161685748.64;7;0;2;0;3281;2024-03-05;2
2778;2024-03-03 08:45:32;147679983.55;27;0;4;0;5145;2024-03-04;1
2779;2024-03-03 08:45:41;69095060.11;23;0;20;0;7165;2024-03-05;2
2780;2024-03-03 08:46:46;146703499.59;3;4;19;4;3342;2024-03-05;2
2781;2024-03-03 08:47:04;56122160.82;9;4;12;4;5035;2024-03-05;2
2782;2024-03-03 08:47:32;256070323.64;22;0;24;0;5234;2024-03-05;2
2783;2024-03-03 08:48:10;218903494.32;15;8;24;8;3537;2024-03-05;2
2784;2024-03-03 08:48:15;266171652.27;21;0;9;0;6656;2024-03-05;2
2785;2024-03-03 08:48:56;197231504.36;29;0;26;0;1835;2024-03-05;2
2786;2024-03-03 08:49:27;67756146.89;29;2;16;2;993;2024-03-05;2
2787;2024-03-03 08:49:28;48330507.11;4;0;22;0;1392;2024-03-04;2
2788;2024-03-03 08:49:28;32755367.91;25;0;19;0;6407;2024-03-04;2
2789;2024-03-03 08:50:39;47615383.8;5;2;6;2;4185;2024-03-05;2
2790;2024-03-03 08:50:54;24516448.67;29;3;9;3;6048;2024-03-04;1
2791;2024-03-03 08:51:41;13760680.11;16;0;11;0;1614;2024-03-05;2
2792;2024-03-03 08:51:52;25229976.25;23;0;21;0;201;2024-03-05;2
2793;2024-03-03 08:52:18;236613159.79;27;2;22;2;1752;2024-03-05;2
2794;2024-03-03 08:52:50;208007490.66;5;0;18;0;1632;2024-03-05;2
2795;2024-03-03 08:52:54;88278837.28;16;0;15;0;5375;2024-03-05;2
2796;2024-03-03 08:53:00;75144990.76;9;0;21;0;3198;2024-03-05;2
2797;2024-03-03 08:53:02;414927044.82;8;8;22;8;2239;2024-03-05;2
2798;2024-03-03 08:53:05;60004341.58;18;0;29;0;1941;2024-03-05;2
2799;2024-03-03 08:53:41;174059677.55;11;0;5;0;341;2024-03-05;2
2800;2024-03-03 08:54:57;116487968.63;27;0;11;0;7090;2024-03-05;2
2801;2024-03-03 08:57:07;77519134.92;15;0;27;0;2986;2024-03-04;2
2802;2024-03-03 08:57:09;231995389.41;26;6;10;6;5031;2024-03-05;2
2803;2024-03-03 08:57:09;122966988.39;18;2;30;2;6054;2024-03-05;2
2804;2024-03-03 08:57:11;76672042.22;17;0;3;0;3353;2024-03-05;2
2805;2024-03-03 08:57:18;56406733.76;10;3;27;3;7204;2024-03-05;2
2806;2024-03-03 08:58:48;204924864.3;16;5;7;5;2399;2024-03-05;2
2807;2024-03-03 09:01:54;290445936.54;6;7;9;7;4007;2024-03-04;1
2808;2024-03-03 09:02:15;17429503.0;22;7;5;7;2165;2024-03-04;1
2809;2024-03-03 09:02:17;58859724.08;1;0;12;0;2775;2024-03-05;2
2810;2024-03-03 09:02:19;119008433.79;3;0;25;0;2814;2024-03-04;1
2811;2024-03-03 09:03:59;246576334.25;29;0;25;0;6255;2024-03-05;2
2812;2024-03-03 09:04:56;17246619.92;7;0;21;0;2688;2024-03-05;2
2813;2024-03-03 09:05:27;388711426.27;21;2;28;2;7291;2024-03-05;2
2814;2024-03-03 09:05:40;11116923.51;13;5;20;5;3401;2024-03-05;2
2815;2024-03-03 09:06:10;301879050.45;22;0;14;0;2132;2024-03-05;2
2816;2024-03-03 09:06:21;86629628.29;27;0;18;0;6324;2024-03-05;2
2817;2024-03-03 09:06:37;110927531.32;14;0;8;0;25;2024-03-04;2
2818;2024-03-03 09:06:52;212814569.62;28;4;17;4;3516;2024-03-05;2
2819;2024-03-03 09:07:33;435481908.09;1;6;13;6;5891;2024-03-05;2
2820;2024-03-03 09:08:11;33863822.98;18;5;15;5;5226;2024-03-05;2
2821;2024-03-03 09:08:14;13272541.42;6;0;23;0;1386;2024-03-05;2
2822;2024-03-03 09:08:29;151362931.61;26;8;10;8;2231;2024-03-04;1
2823;2024-03-03 09:08:50;15132747.12;6;0;21;0;3966;2024-03-05;2
2824;2024-03-03 09:10:52;128480252.6;2;8;28;8;3570;2024-03-05;2
